Address,Beds,Baths,Type,Area_in_sqft,Furnishing,Age_of_listing_in_days,Location,Latitude,Longitude,Distance_to_center,Geo_cluster,Location_score,Rent_per_sqft
1069,1,2,1,729,1,48,118,25.21683265,55.30011608643647,3.241162058536879,24,0.6077011987013862,185.1851851851852
2616,2,2,1,1445,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,207.61245674740485
1239,3,2,1,1708,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,175.64344262295083
2597,1,2,1,721,0,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,117.89181692094311
183,2,2,2,1550,0,48,8,25.2142937,55.324569,5.519854686196985,24,0.2447380935803244,150.96774193548387
1068,2,2,1,1263,1,48,118,25.21683265,55.30011608643647,3.241162058536879,24,0.6077011987013862,138.55898653998418
715,2,2,1,1834,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,245.3653217011996
1212,3,2,4,1520,1,48,56,24.9144391,55.1615128,34.00214879141342,6,0.034778920832006496,75.65789473684211
3019,3,2,4,2023,1,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,66.73257538309441
2270,1,2,1,466,0,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,171.67381974248926
680,1,2,1,687,1,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,106.25909752547308
428,3,2,4,1637,0,48,38,24.987364,55.373964,26.238177176120132,13,0.02858391491608553,85.5222968845449
2067,1,2,1,723,0,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,179.80636237897647
869,0,2,1,400,0,48,37,25.0279508,55.2649127,19.59939940889517,5,0.07994397146308711,112.5
1988,2,2,1,1099,1,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,150.13648771610556
2859,1,2,1,1007,1,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,94.33862959285004
1928,2,2,1,1364,1,48,46,25.12689085,55.263874387067744,8.658610357744806,14,0.15776767843657796,142.96187683284458
2788,2,2,1,1131,1,48,98,25.177246,55.30791298414965,4.828022717759925,28,0.23451258674729025,132.6259946949602
1994,1,2,1,791,0,48,53,25.0249925,55.1896223,21.53513362004355,23,0.12266375778449569,113.78002528445006
2589,5,2,4,6085,1,48,68,25.2069604,55.2474974,2.3606269770866937,2,0.28056093901344054,213.6400986031224
2726,1,2,1,521,0,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,230.32437619961613
696,1,2,1,720,0,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,125.0
1385,1,2,1,709,0,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,133.9915373765867
1211,4,2,5,3407,1,48,56,24.9144391,55.1615128,34.00214879141342,6,0.034778920832006496,41.091869680070445
2840,4,2,5,3488,1,48,37,25.0279508,55.2649127,19.59939940889517,5,0.07994397146308711,80.27522935779817
869,0,2,1,412,0,48,37,25.0279508,55.2649127,19.59939940889517,5,0.07994397146308711,121.35922330097088
425,4,2,5,2476,1,48,60,25.05865715,55.245999207609245,16.380995420027965,21,0.11106290485165857,66.63974151857835
988,0,2,1,460,0,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,163.04347826086956
869,0,1,1,400,1,48,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,100.0
2702,2,2,1,1282,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,116.95865834633383
572,1,2,1,562,1,48,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,133.45195729537366
551,1,2,1,958,0,48,91,25.1180879,55.1342009,16.79059674810551,18,0.3276456507366631,167.01461377870564
2625,2,2,1,1699,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,250.14714537963508
1467,2,2,1,1216,1,48,8,25.2142937,55.324569,5.519854686196985,24,0.2447380935803244,61.67763157894737
2891,0,2,1,404,0,48,54,25.0930937,55.38032579883814,16.585431759585255,4,0.06137167422709732,108.91089108910892
2032,2,2,4,1875,0,48,38,24.987364,55.373964,26.238177176120132,13,0.02858391491608553,53.333333333333336
876,3,2,4,1669,1,48,96,25.03538045,55.28590440039767,18.829116058328832,15,0.07501670963991568,92.86998202516476
2276,2,2,1,1405,1,48,69,25.0778021,55.13518094856796,19.61940470844985,3,0.5235815321214037,117.43772241992885
1839,1,2,1,786,1,48,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,159.03307888040712
1573,2,2,1,1206,1,48,68,25.2069604,55.2474974,2.3606269770866937,2,0.28056093901344054,169.98341625207297
2589,4,2,5,4144,1,48,68,25.2069604,55.2474974,2.3606269770866937,2,0.28056093901344054,180.984555984556
560,0,2,1,296,0,48,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,168.9189189189189
1186,2,3,1,1134,0,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,101.41093474426808
2083,1,2,1,700,1,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,192.8571428571429
1060,4,2,5,9688,1,48,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,87.73740710156895
880,1,2,1,762,0,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,170.60367454068242
1714,2,2,4,1696,1,48,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,117.9245283018868
2621,3,2,1,1564,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,402.8132992327366
1676,3,2,1,3907,1,48,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,61.42820578448938
498,1,2,1,801,0,48,113,25.1539087,55.2075004,8.514461752873558,25,0.18138512215158928,162.29712858926342
1928,2,2,1,1364,1,48,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,142.96187683284458
588,1,2,1,697,0,48,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,157.81922525107603
1958,2,3,1,1550,1,48,88,25.2364297,55.3777097,11.328654274125007,1,0.10071739183330077,58.064516129032256
2229,4,2,4,2912,1,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,61.81318681318681
2513,2,2,1,1291,1,48,49,24.985928,55.175013,26.09976321163162,16,0.08313705862114892,60.41750580945004
101,2,2,1,1706,1,48,44,25.2222708,55.3491663,8.131040430226266,1,0.1550316365073923,90.85580304806564
1533,4,2,5,2708,1,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,68.31610044313146
1514,1,2,1,810,0,48,69,25.0778021,55.13518094856796,19.61940470844985,3,0.5235815321214037,308.641975308642
1072,2,2,1,1313,1,48,118,25.21683265,55.30011608643647,3.241162058536879,24,0.6077011987013862,144.70677837014472
671,1,2,1,704,1,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,142.0440340909091
1348,1,1,1,429,1,48,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,123.54312354312354
2915,3,2,1,1978,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,227.5025278058645
1999,3,2,4,2056,1,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,72.95719844357977
429,1,2,3,1539,0,48,91,25.10019025,55.11853499506269,19.234696642318987,26,0.4630645922036742,116.95906432748538
1618,0,2,1,420,1,48,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,166.66666666666666
1407,4,2,5,3088,1,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,58.29015544041451
48,1,2,1,801,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,224.7191011235955
2272,3,2,5,2731,1,48,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,76.89491028927132
2631,2,2,1,1575,1,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,101.58730158730158
1609,2,2,1,1390,0,48,53,25.0249925,55.1896223,21.53513362004355,23,0.12266375778449569,61.15107913669065
1612,1,2,1,1185,1,48,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,83.54430379746836
828,2,2,1,1485,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,127.94612794612794
846,4,2,4,2208,1,48,27,25.03527815,55.27005900335623,18.77887689911828,5,0.08199872436026955,104.16621376811594
2492,1,2,1,794,0,48,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,251.88916876574308
147,4,2,4,2411,1,48,4,25.0267099,55.1469903,23.347593371180075,16,0.1560696987151881,99.54375777685608
376,0,2,1,555,1,48,8,25.2142937,55.324569,5.519854686196985,24,0.2447380935803244,99.0972972972973
685,1,2,1,637,1,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,117.73940345368916
2382,4,4,5,1881,1,48,38,24.987364,55.373964,26.238177176120132,13,0.02858391491608553,58.42636895268474
869,0,2,1,412,0,48,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,121.35922330097088
923,0,2,1,795,1,48,78,25.0850789,55.2981217,13.545219101741333,27,0.09944495010353697,54.088050314465406
2768,3,2,5,2745,1,48,104,25.05995825,55.18239787686163,18.35501894409587,29,0.18838267415220272,89.25318761384335
1648,4,2,5,4555,1,48,74,25.0469412,55.15481775751905,21.03792363869826,29,0.2086363750703173,104.28100987925356
2683,3,2,1,1832,0,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,147.92576419213975
700,0,2,1,396,0,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,146.46464646464648
1407,4,2,4,5704,1,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,30.68022440392707
1276,2,2,1,1017,0,48,29,25.0627549,55.2392983,16.05248347673344,21,0.11889059677545145,117.99410029498524
1754,3,2,1,1749,0,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,271.5837621497999
738,1,2,1,856,1,48,98,25.177246,55.30791298414965,4.828022717759925,28,0.23451258674729025,116.821261682243
1524,1,2,1,969,1,48,117,25.2248353,55.2851186,2.647254667918991,11,0.3636768617060673,139.31785345717233
682,2,2,1,974,0,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,107.80287474332648
2363,5,2,5,4300,1,48,26,25.04875135,55.26728851815184,17.28988131878473,5,0.09169033944292032,120.93023255813954
2207,1,2,1,820,0,48,113,25.1539087,55.2075004,8.514461752873558,25,0.18138512215158928,195.1219512195122
2880,1,2,1,1001,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,109.89010989010988
3010,1,2,1,468,0,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,196.5811965811966
1231,1,2,1,820,0,48,4,25.0267099,55.1469903,23.347593371180075,16,0.1560696987151881,91.46341463414636
982,2,2,1,1384,1,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,130.05780346820808
1572,1,2,1,789,0,48,68,25.2069604,55.2474974,2.3606269770866937,2,0.28056093901344054,177.4385297845374
1650,3,2,5,7356,1,48,74,25.0469412,55.15481775751905,21.03792363869826,29,0.2086363750703173,50.97879282218597
944,2,2,1,724,0,48,46,25.12689085,55.263874387067744,8.658610357744806,14,0.15776767843657796,179.55801104972377
1774,2,2,1,1870,1,48,91,25.1180879,55.1342009,16.79059674810551,18,0.3276456507366631,101.60374331550804
499,1,2,1,773,1,48,113,25.1539087,55.2075004,8.514461752873558,25,0.18138512215158928,161.70763260025873
1741,4,2,4,3392,1,48,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,82.54716981132076
2948,2,4,1,1867,1,48,98,25.177246,55.30791298414965,4.828022717759925,28,0.23451258674729025,112.47991430101769
498,1,2,1,801,1,48,113,25.1539087,55.2075004,8.514461752873558,25,0.18138512215158928,149.8114856429463
2234,0,2,1,302,0,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,149.0066225165563
214,3,2,1,2142,1,48,91,25.1180879,55.1342009,16.79059674810551,18,0.3276456507366631,126.05042016806723
826,1,2,1,901,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,133.18534961154273
1714,2,2,4,1696,1,48,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,106.13207547169812
1599,2,2,1,1400,0,48,69,25.0778021,55.13518094856796,19.61940470844985,3,0.5235815321214037,232.1428571428572
2244,3,4,1,1646,0,48,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,170.1093560145808
48,2,2,1,1096,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,273.7226277372263
1084,3,2,1,1931,1,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,170.89590885551527
565,0,2,1,368,0,48,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,163.04347826086956
499,2,2,1,1294,1,48,113,25.1647586,55.2187285,6.871961622785601,25,0.19032835596366512,193.1993817619784
2094,2,2,4,1899,1,48,26,25.04875135,55.26728851815184,17.28988131878473,5,0.09169033944292032,86.88783570300158
1407,3,2,4,2211,1,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,58.79692446856626
313,2,2,1,1554,1,48,19,25.167737,55.231018,5.738994647437474,25,0.20530598218795942,77.22007722007721
2958,4,4,5,1680,1,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,113.0952380952381
680,3,3,1,1356,1,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,95.87020648967552
1500,1,2,1,736,0,48,29,25.0627549,55.2392983,16.05248347673344,21,0.11889059677545145,119.56521739130434
2917,1,2,1,746,0,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,221.17962466487936
111,4,2,5,5000,1,48,3,25.096326,55.1984022,14.059665655426613,10,0.19063920983323474,53.0
995,2,2,1,1121,0,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,160.57091882247994
2180,1,2,1,745,1,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,87.2469798657718
1656,0,2,1,413,0,48,29,25.0627549,55.2392983,16.05248347673344,21,0.11889059677545145,101.69491525423727
2418,0,2,1,414,0,48,4,25.0267099,55.1469903,23.347593371180075,16,0.1560696987151881,202.8985507246377
1010,0,2,1,642,0,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,124.61059190031152
1234,2,2,1,1646,1,48,91,25.1180879,55.1342009,16.79059674810551,18,0.3276456507366631,194.4106925880924
869,0,2,1,406,1,48,37,25.0279508,55.2649127,19.59939940889517,5,0.07994397146308711,108.3743842364532
592,0,2,1,332,0,48,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,180.72289156626505
568,0,2,1,467,1,48,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,128.4796573875803
2775,2,2,5,2020,0,48,104,25.05995825,55.18239787686163,18.35501894409587,29,0.18838267415220272,99.009900990099
847,4,2,5,2143,1,48,27,25.03527815,55.27005900335623,18.77887689911828,5,0.08199872436026955,102.6598226784881
1999,3,2,4,2023,1,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,71.67572911517549
2617,3,2,2,1993,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,326.1414952333166
659,1,2,1,787,1,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,120.71156289707751
1589,1,2,1,1070,0,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,79.4392523364486
2683,2,2,1,1226,0,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,175.36704730831974
981,2,2,1,1128,0,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,84.21985815602837
2251,1,2,1,788,0,48,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,145.93908629441626
1891,4,2,5,2499,1,48,83,25.2211708,55.4224204,15.386843936560078,19,0.061662089024638454,54.02160864345738
479,2,2,1,1926,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,337.4870197300104
1863,3,2,4,1800,1,48,94,25.0315993,55.275689057829474,19.192581745730863,5,0.0772947194801393,100.0
1433,1,2,1,750,1,48,66,25.1322737,55.39813984933585,15.144156567017196,12,0.0661957407350738,45.333333333333336
982,1,2,1,943,1,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,121.95121951219512
2765,3,2,5,2094,1,48,104,25.05995825,55.18239787686163,18.35501894409587,29,0.18838267415220272,152.8175740210124
1431,1,2,1,743,1,48,66,25.1322737,55.39813984933585,15.144156567017196,12,0.0661957407350738,56.52759084791386
1236,3,2,5,2723,1,48,37,25.0279508,55.2649127,19.59939940889517,5,0.07994397146308711,93.64671318398824
1196,2,2,1,1358,0,48,46,25.12689085,55.263874387067744,8.658610357744806,14,0.15776767843657796,147.27540500736376
2558,1,2,1,592,0,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,177.36486486486487
906,3,3,5,2634,1,48,60,25.05865715,55.245999207609245,16.380995420027965,21,0.11106290485165857,72.1336370539104
1999,3,3,4,2056,1,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,68.09338521400778
2576,3,2,4,1932,1,48,28,25.0651524,55.3227884007741,16.333630466918517,27,0.07508507513131484,77.63975155279503
18,1,2,1,790,1,48,66,25.1322737,55.39813984933585,15.144156567017196,12,0.0661957407350738,69.61898734177215
2028,2,2,1,1709,1,48,91,25.10019025,55.11853499506269,19.234696642318987,26,0.4630645922036742,175.54125219426564
1941,3,2,1,2127,0,48,69,25.0778021,55.13518094856796,19.61940470844985,3,0.5235815321214037,110.48425011753643
2128,2,3,1,1002,1,48,46,25.12689085,55.263874387067744,8.658610357744806,14,0.15776767843657796,149.7005988023952
553,1,2,1,779,1,48,4,25.0267099,55.1469903,23.347593371180075,16,0.1560696987151881,89.85879332477535
2905,1,2,1,909,0,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,132.01320132013203
1869,3,2,4,2515,1,48,94,25.0315993,55.275689057829474,19.192581745730863,5,0.0772947194801393,71.57057654075547
2229,3,2,4,2139,1,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,67.78868630201029
2083,3,2,1,1779,1,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,163.01292861157953
2032,3,2,5,1881,1,48,38,24.987364,55.373964,26.238177176120132,13,0.02858391491608553,53.1632110579479
2627,1,2,1,814,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,282.55528255528253
577,1,2,1,556,1,48,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,129.49640287769785
2761,2,4,1,2945,0,48,91,25.1180879,55.1342009,16.79059674810551,18,0.3276456507366631,764.0067911714771
680,1,2,1,770,1,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,110.3896103896104
2548,1,2,1,867,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,178.7773933102653
19,2,2,1,1134,0,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,194.00352733686063
2248,2,3,1,1387,0,48,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,158.61571737563085
1278,3,2,5,3891,1,48,102,25.08086255,55.16924097168776,17.12770123049294,29,0.27128768611068577,71.9609354921614
53,3,2,1,1429,0,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,220.4338698390483
2627,2,2,1,1449,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,193.23671497584544
2715,1,2,1,806,1,48,57,25.0321379,55.219353,19.817861705840954,23,0.10858320810714238,78.1637717121588
1239,2,2,1,1003,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,164.50648055832502
1239,3,2,1,1593,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,160.075329566855
1239,3,2,1,1646,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,170.1093560145808
2547,0,2,1,473,1,48,57,25.0321379,55.219353,19.817861705840954,23,0.10858320810714238,84.56659619450318
2229,4,2,4,3276,1,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,61.05006105006105
2915,3,2,1,1978,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,202.22446916076845
558,0,2,1,372,0,48,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,166.66666666666666
2771,3,2,4,2455,1,48,104,25.05995825,55.18239787686163,18.35501894409587,29,0.18838267415220272,97.75967413441956
2261,2,2,1,1250,0,48,62,24.9592316,55.15510126455556,29.600989443136783,6,0.06216817911081862,75.2
499,1,2,1,775,0,48,113,25.1539087,55.2075004,8.514461752873558,25,0.18138512215158928,193.5483870967742
2873,3,2,1,2172,1,48,64,25.0053336,55.160834,24.723417111352887,16,0.11028537246642256,53.86740331491713
2700,1,2,1,881,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,147.55959137343928
1648,4,2,5,8067,1,48,74,25.0469412,55.15481775751905,21.03792363869826,29,0.2086363750703173,59.50167348456675
598,1,2,1,1387,0,48,91,25.1180879,55.1342009,16.79059674810551,18,0.3276456507366631,135.54434030281183
674,3,2,1,1217,1,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,106.81922760887429
20,3,2,1,1777,1,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,160.3826674169949
1401,1,2,1,546,0,48,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,137.36263736263737
1383,3,2,1,1639,0,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,122.02562538133007
814,2,2,1,1004,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,164.34262948207171
1211,4,2,4,2486,1,48,56,24.9144391,55.1615128,34.00214879141342,6,0.034778920832006496,48.27031375703942
1086,3,2,1,2310,1,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,140.69264069264068
680,1,2,1,642,1,48,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,109.0342679127726
2726,1,2,1,653,1,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,191.4241960183768
2117,1,2,1,645,1,48,46,25.12689085,55.263874387067744,8.658610357744806,14,0.15776767843657796,178.29457364341084
2442,4,2,5,4876,1,48,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,92.28876127973749
1562,1,2,1,882,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,238.0952380952381
2726,1,2,1,1148,0,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,117.595818815331
1039,5,2,5,4335,1,48,74,25.0469412,55.15481775751905,21.03792363869826,29,0.2086363750703173,132.64129181084198
1594,4,4,4,2583,1,48,60,25.05865715,55.245999207609245,16.380995420027965,21,0.11106290485165857,73.55787843592722
963,2,2,1,1048,0,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,152.67175572519085
2840,4,2,5,3488,1,48,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,80.27522935779817
436,1,2,1,1170,0,48,69,25.0778021,55.13518094856796,19.61940470844985,3,0.5235815321214037,106.83760683760684
1348,1,2,1,416,1,48,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,156.25
48,3,2,1,1826,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,180.72289156626505
1132,3,2,5,1873,1,48,106,25.015106,55.450381,27.74204747856373,20,0.01748213597324062,96.10250934329952
2865,3,2,5,3500,1,48,113,25.1539087,55.2075004,8.514461752873558,25,0.18138512215158928,100.0
1296,1,2,1,1105,1,48,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,99.5475113122172
225,1,2,1,842,0,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,154.39429928741092
2917,1,2,1,831,1,48,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,216.60649819494583
2621,1,2,1,802,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,324.18952618453864
1785,3,2,1,1704,0,48,45,25.0956188,55.13800090659106,18.043373777434777,3,0.8331690579745752,251.7605633802817
1492,0,2,1,432,0,48,29,25.0627549,55.2392983,16.05248347673344,21,0.11889059677545145,111.11111111111111
2755,2,3,1,1350,1,48,31,25.082916,55.122156,20.172733468901935,3,1.0,333.3333333333333
423,4,2,5,2252,1,48,60,25.05865715,55.245999207609245,16.380995420027965,21,0.11106290485165857,84.36944937833037
2744,3,2,5,2166,1,48,56,24.9144391,55.1615128,34.00214879141342,6,0.034778920832006496,71.56048014773776
2418,0,2,1,400,1,48,4,25.0267099,55.1469903,23.347593371180075,16,0.1560696987151881,110.0
622,0,1,1,450,1,48,3,25.096326,55.1984022,14.059665655426613,10,0.19063920983323474,106.66666666666669
2272,3,2,5,2811,1,48,37,25.0279508,55.2649127,19.59939940889517,5,0.07994397146308711,74.70651013874067
724,2,2,1,1262,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,118.85895404120444
2718,2,2,1,726,0,48,116,25.0258041,55.10755358863322,25.772683285088682,16,0.14977347173865913,123.96556473829202
2171,1,2,1,821,1,48,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,146.163215590743
2504,2,2,1,722,1,48,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,152.3545706371191
1037,4,2,5,7965,1,48,74,25.0469412,55.15481775751905,21.03792363869826,29,0.2086363750703173,62.77463904582549
878,2,2,4,1436,0,48,38,24.987364,55.373964,26.238177176120132,13,0.02858391491608553,59.19220055710306
2724,1,2,1,1442,1,48,100,25.09297535,55.17214781705864,15.886735858907949,10,0.26962789059432335,104.02219140083218
54,2,3,1,1102,0,48,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,235.934664246824
431,1,2,1,802,0,48,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,143.39152119700748
2361,2,2,4,1238,0,48,47,24.8399006,55.0662934,45.386358327054126,6,0.004995885531423067,56.54281098546042
2482,1,2,1,786,1,48,40,25.21282585,55.277634848521615,1.1246797763984002,11,0.3596302764205953,203.5623409669211
2151,5,2,5,4708,0,48,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,89.20985556499575
763,2,2,1,1100,0,48,62,24.9592316,55.15510126455556,29.600989443136783,6,0.06216817911081862,80.0
183,1,2,2,861,0,48,8,25.2075039,55.3224277,5.211705425681732,24,0.25082590779407477,174.21602787456445
766,1,2,1,1131,1,48,25,25.1959326,55.2557371,1.8082056341810422,2,0.3140529335550695,154.73032714412025
1549,0,1,1,484,1,48,66,25.1322737,55.39813984933585,15.144156567017196,12,0.0661957407350738,51.65289256198347
1239,2,2,1,1111,1,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,180.01800180018003
2755,1,2,1,900,0,48,31,25.082916,55.122156,20.172733468901935,3,1.0,411.1111111111111
2626,2,2,1,1699,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,235.43260741612715
2625,2,2,1,1699,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,235.43260741612715
820,2,2,1,1013,0,48,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,217.1767028627838
